url,code,scope,status,msg
"http://ec.europa.eu/research/science-society/document_library/pdf_06/rri-report-hilary-sutcliffe_en.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://ec.europa.eu/research/innovation-union/pdf/expert-groups/Responsible_Research_and_Innovation.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://www.ambafrance-uk.org/IMG/pdf/Gilles_LAROCHE.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://responsibility-rri.eu/",500,,false,"Requests Error: 403 Client Error: Forbidden"
"http://responsible-innovation.org.uk/frriict/wp-content/uploads/2012/03/2011.3647_cover.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://bookshop.europa.eu/en/responsible-research-and-innovation-pbKI0214595/",700,,false,"Article Parse: Error float argument required, not str"
"http://www.cse.dmu.ac.uk/~bstahl/index_html_files/2013_RRI_ICT_chapter.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://www.icsti.org/IMG/pdf/Lino_PAULA.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://www.vinnova.se/PageFiles/287042669/8_Presentation_WP2013_sansINTRO.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"https://blogs.nottingham.ac.uk/makingsciencepublic/files/2014/09/RRI-report-linked.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://vge-europe.eu/public/Dublin_Atomium_Culture_250213__.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://www.academia.edu/People/Responsible_Research_and_Innovation",800,,false,"Article Query: not relevant"
"http://www.youtube.com/watch",800,,false,"Article Query: not relevant"
"http://responsibility-rri.eu/responsible-research-innovation/",500,,false,"Requests Error: 403 Client Error: Forbidden"
"http://mslp.ac-dijon.fr/IMG/pdf/cst_sondage_europeen.pdf",404,,false,"Control: Content type is not TEXT/HTML"
"http://edepot.wur.nl/304847",404,,false,"Control: Content type is not TEXT/HTML"
"http://ora.ox.ac.uk/objects/uuid%3A99e5e08d-db1b-4e3b-8b92-2cbcb05cd014/datastreams/ATTACHMENT01",404,,false,"Control: Content type is not TEXT/HTML"
"/wiki/Talk:Responsible_Research_and_Innovation",500,,false,"Requests Error: No connection adapters were found for '/wiki/Talk:Responsible_Research_and_Innovation'"
"/wiki/Main_Page",500,,false,"Requests Error: Invalid URL u'/wiki/Main_Page': No schema supplied. Perhaps you meant http:///wiki/Main_Page?"
"/wiki/Responsible_Research_and_Innovation",500,,false,"Requests Error: Invalid URL u'/wiki/Responsible_Research_and_Innovation': No schema supplied. Perhaps you meant http:///wiki/Responsible_Research_and_Innovation?"
"/w/index.php",500,,false,"Requests Error: Invalid URL u'/w/index.php': No schema supplied. Perhaps you meant http:///w/index.php?"
"//www.wikidata.org/wiki/Q18394118",500,,false,"Requests Error: Invalid URL u'//www.wikidata.org/wiki/Q18394118': No schema supplied. Perhaps you meant http:////www.wikidata.org/wiki/Q18394118?"
"/w/index.php",500,,false,"Requests Error: Invalid URL u'/w/index.php': No schema supplied. Perhaps you meant http:///w/index.php?"
"/wiki/Help:Contents",500,,false,"Requests Error: No connection adapters were found for '/wiki/Help:Contents'"
"/w/index.php",500,,false,"Requests Error: Invalid URL u'/w/index.php': No schema supplied. Perhaps you meant http:///w/index.php?"
"/wiki/Portal:Current_events",500,,false,"Requests Error: No connection adapters were found for '/wiki/Portal:Current_events'"
"/wiki/Portal:Featured_content",500,,false,"Requests Error: No connection adapters were found for '/wiki/Portal:Featured_content'"
"/wiki/Special:RecentChanges",500,,false,"Requests Error: No connection adapters were found for '/wiki/Special:RecentChanges'"
"/w/index.php",500,,false,"Requests Error: Invalid URL u'/w/index.php': No schema supplied. Perhaps you meant http:///w/index.php?"
"/wiki/Wikipedia:About",500,,false,"Requests Error: No connection adapters were found for '/wiki/Wikipedia:About'"
"/wiki/Special:Random",500,,false,"Requests Error: No connection adapters were found for '/wiki/Special:Random'"
"/w/index.php",500,,false,"Requests Error: Invalid URL u'/w/index.php': No schema supplied. Perhaps you meant http:///w/index.php?"
"/w/index.php",500,,false,"Requests Error: Invalid URL u'/w/index.php': No schema supplied. Perhaps you meant http:///w/index.php?"
"/wiki/Special:SpecialPages",500,,false,"Requests Error: No connection adapters were found for '/wiki/Special:SpecialPages'"
